shortcut	category	emojiCheatSheetFile	githubFile	unicodeChars	unicodeSampleFile	unicodeCldr	subcategory	aliasShortcuts	browserTypes
 	people/body	 	 	U+1F469 U+1F3FD U+200D U+1F9B2	1f469-1f3fd-200d-1f9b2.png	woman: medium skin tone, bald	person	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F469 U+1F3FE U+200D U+1F9B2	1f469-1f3fe-200d-1f9b2.png	woman: medium-dark skin tone, bald	person	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F469 U+1F3FF U+200D U+1F9B2	1f469-1f3ff-200d-1f9b2.png	woman: dark skin tone, bald	person	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F9D1 U+1F3FB U+200D U+1F9B2	1f9d1-1f3fb-200d-1f9b2.png	person: light skin tone, bald	person	 	appl,goog,twtr,joy
 	people/body	 	 	U+1F9D1 U+1F3FC U+200D U+1F9B2	1f9d1-1f3fc-200d-1f9b2.png	person: medium-light skin tone, bald	person	 	appl,goog,twtr,joy
 	people/body	 	 	U+1F9D1 U+1F3FD U+200D U+1F9B2	1f9d1-1f3fd-200d-1f9b2.png	person: medium skin tone, bald	person	 	appl,goog,twtr,joy
 	people/body	 	 	U+1F9D1 U+1F3FE U+200D U+1F9B2	1f9d1-1f3fe-200d-1f9b2.png	person: medium-dark skin tone, bald	person	 	appl,goog,twtr,joy
 	people/body	 	 	U+1F9D1 U+1F3FF U+200D U+1F9B2	1f9d1-1f3ff-200d-1f9b2.png	person: dark skin tone, bald	person	 	appl,goog,twtr,joy
 	people/body	 	 	U+1F471 U+1F3FB U+200D U+2640 U+FE0F	1f471-1f3fb-200d-2640-fe0f.png	woman: light skin tone, blond hair	person	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F471 U+1F3FC U+200D U+2640 U+FE0F	1f471-1f3fc-200d-2640-fe0f.png	woman: medium-light skin tone, blond hair	person	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F471 U+1F3FD U+200D U+2640 U+FE0F	1f471-1f3fd-200d-2640-fe0f.png	woman: medium skin tone, blond hair	person	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F471 U+1F3FE U+200D U+2640 U+FE0F	1f471-1f3fe-200d-2640-fe0f.png	woman: medium-dark skin tone, blond hair	person	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F471 U+1F3FF U+200D U+2640 U+FE0F	1f471-1f3ff-200d-2640-fe0f.png	woman: dark skin tone, blond hair	person	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F471 U+1F3FB U+200D U+2642 U+FE0F	1f471-1f3fb-200d-2642-fe0f.png	man: light skin tone, blond hair	person	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F471 U+1F3FC U+200D U+2642 U+FE0F	1f471-1f3fc-200d-2642-fe0f.png	man: medium-light skin tone, blond hair	person	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F471 U+1F3FD U+200D U+2642 U+FE0F	1f471-1f3fd-200d-2642-fe0f.png	man: medium skin tone, blond hair	person	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F471 U+1F3FE U+200D U+2642 U+FE0F	1f471-1f3fe-200d-2642-fe0f.png	man: medium-dark skin tone, blond hair	person	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F471 U+1F3FF U+200D U+2642 U+FE0F	1f471-1f3ff-200d-2642-fe0f.png	man: dark skin tone, blond hair	person	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F9D3 U+1F3FB	1f9d3-1f3fb.png	older person: light skin tone	person	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F9D3 U+1F3FC	1f9d3-1f3fc.png	older person: medium-light skin tone	person	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F9D3 U+1F3FD	1f9d3-1f3fd.png	older person: medium skin tone	person	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F9D3 U+1F3FE	1f9d3-1f3fe.png	older person: medium-dark skin tone	person	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F9D3 U+1F3FF	1f9d3-1f3ff.png	older person: dark skin tone	person	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F474 U+1F3FB	1f474-1f3fb.png	old man: light skin tone	person	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F474 U+1F3FC	1f474-1f3fc.png	old man: medium-light skin tone	person	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F474 U+1F3FD	1f474-1f3fd.png	old man: medium skin tone	person	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F474 U+1F3FE	1f474-1f3fe.png	old man: medium-dark skin tone	person	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F474 U+1F3FF	1f474-1f3ff.png	old man: dark skin tone	person	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F475 U+1F3FB	1f475-1f3fb.png	old woman: light skin tone	person	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F475 U+1F3FC	1f475-1f3fc.png	old woman: medium-light skin tone	person	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F475 U+1F3FD	1f475-1f3fd.png	old woman: medium skin tone	person	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F475 U+1F3FE	1f475-1f3fe.png	old woman: medium-dark skin tone	person	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F475 U+1F3FF	1f475-1f3ff.png	old woman: dark skin tone	person	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64D U+1F3FB	1f64d-1f3fb.png	person frowning: light skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64D U+1F3FC	1f64d-1f3fc.png	person frowning: medium-light skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64D U+1F3FD	1f64d-1f3fd.png	person frowning: medium skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64D U+1F3FE	1f64d-1f3fe.png	person frowning: medium-dark skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64D U+1F3FF	1f64d-1f3ff.png	person frowning: dark skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64D U+1F3FB U+200D U+2642 U+FE0F	1f64d-1f3fb-200d-2642-fe0f.png	man frowning: light skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64D U+1F3FC U+200D U+2642 U+FE0F	1f64d-1f3fc-200d-2642-fe0f.png	man frowning: medium-light skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64D U+1F3FD U+200D U+2642 U+FE0F	1f64d-1f3fd-200d-2642-fe0f.png	man frowning: medium skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64D U+1F3FE U+200D U+2642 U+FE0F	1f64d-1f3fe-200d-2642-fe0f.png	man frowning: medium-dark skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64D U+1F3FF U+200D U+2642 U+FE0F	1f64d-1f3ff-200d-2642-fe0f.png	man frowning: dark skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64D U+1F3FB U+200D U+2640 U+FE0F	1f64d-1f3fb-200d-2640-fe0f.png	woman frowning: light skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64D U+1F3FC U+200D U+2640 U+FE0F	1f64d-1f3fc-200d-2640-fe0f.png	woman frowning: medium-light skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64D U+1F3FD U+200D U+2640 U+FE0F	1f64d-1f3fd-200d-2640-fe0f.png	woman frowning: medium skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64D U+1F3FE U+200D U+2640 U+FE0F	1f64d-1f3fe-200d-2640-fe0f.png	woman frowning: medium-dark skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64D U+1F3FF U+200D U+2640 U+FE0F	1f64d-1f3ff-200d-2640-fe0f.png	woman frowning: dark skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64E U+1F3FB	1f64e-1f3fb.png	person pouting: light skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64E U+1F3FC	1f64e-1f3fc.png	person pouting: medium-light skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64E U+1F3FD	1f64e-1f3fd.png	person pouting: medium skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64E U+1F3FE	1f64e-1f3fe.png	person pouting: medium-dark skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64E U+1F3FF	1f64e-1f3ff.png	person pouting: dark skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64E U+1F3FB U+200D U+2642 U+FE0F	1f64e-1f3fb-200d-2642-fe0f.png	man pouting: light skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64E U+1F3FC U+200D U+2642 U+FE0F	1f64e-1f3fc-200d-2642-fe0f.png	man pouting: medium-light skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64E U+1F3FD U+200D U+2642 U+FE0F	1f64e-1f3fd-200d-2642-fe0f.png	man pouting: medium skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64E U+1F3FE U+200D U+2642 U+FE0F	1f64e-1f3fe-200d-2642-fe0f.png	man pouting: medium-dark skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64E U+1F3FF U+200D U+2642 U+FE0F	1f64e-1f3ff-200d-2642-fe0f.png	man pouting: dark skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64E U+1F3FB U+200D U+2640 U+FE0F	1f64e-1f3fb-200d-2640-fe0f.png	woman pouting: light skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64E U+1F3FC U+200D U+2640 U+FE0F	1f64e-1f3fc-200d-2640-fe0f.png	woman pouting: medium-light skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64E U+1F3FD U+200D U+2640 U+FE0F	1f64e-1f3fd-200d-2640-fe0f.png	woman pouting: medium skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64E U+1F3FE U+200D U+2640 U+FE0F	1f64e-1f3fe-200d-2640-fe0f.png	woman pouting: medium-dark skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64E U+1F3FF U+200D U+2640 U+FE0F	1f64e-1f3ff-200d-2640-fe0f.png	woman pouting: dark skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F645 U+1F3FB	1f645-1f3fb.png	person gesturing NO: light skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F645 U+1F3FC	1f645-1f3fc.png	person gesturing NO: medium-light skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F645 U+1F3FD	1f645-1f3fd.png	person gesturing NO: medium skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F645 U+1F3FE	1f645-1f3fe.png	person gesturing NO: medium-dark skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F645 U+1F3FF	1f645-1f3ff.png	person gesturing NO: dark skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F645 U+1F3FB U+200D U+2642 U+FE0F	1f645-1f3fb-200d-2642-fe0f.png	man gesturing NO: light skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F645 U+1F3FC U+200D U+2642 U+FE0F	1f645-1f3fc-200d-2642-fe0f.png	man gesturing NO: medium-light skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F645 U+1F3FD U+200D U+2642 U+FE0F	1f645-1f3fd-200d-2642-fe0f.png	man gesturing NO: medium skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F645 U+1F3FE U+200D U+2642 U+FE0F	1f645-1f3fe-200d-2642-fe0f.png	man gesturing NO: medium-dark skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F645 U+1F3FF U+200D U+2642 U+FE0F	1f645-1f3ff-200d-2642-fe0f.png	man gesturing NO: dark skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F645 U+1F3FB U+200D U+2640 U+FE0F	1f645-1f3fb-200d-2640-fe0f.png	woman gesturing NO: light skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F645 U+1F3FC U+200D U+2640 U+FE0F	1f645-1f3fc-200d-2640-fe0f.png	woman gesturing NO: medium-light skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F645 U+1F3FD U+200D U+2640 U+FE0F	1f645-1f3fd-200d-2640-fe0f.png	woman gesturing NO: medium skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F645 U+1F3FE U+200D U+2640 U+FE0F	1f645-1f3fe-200d-2640-fe0f.png	woman gesturing NO: medium-dark skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F645 U+1F3FF U+200D U+2640 U+FE0F	1f645-1f3ff-200d-2640-fe0f.png	woman gesturing NO: dark skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F646 U+1F3FB	1f646-1f3fb.png	person gesturing OK: light skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F646 U+1F3FC	1f646-1f3fc.png	person gesturing OK: medium-light skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F646 U+1F3FD	1f646-1f3fd.png	person gesturing OK: medium skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F646 U+1F3FE	1f646-1f3fe.png	person gesturing OK: medium-dark skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F646 U+1F3FF	1f646-1f3ff.png	person gesturing OK: dark skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F646 U+1F3FB U+200D U+2642 U+FE0F	1f646-1f3fb-200d-2642-fe0f.png	man gesturing OK: light skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F646 U+1F3FC U+200D U+2642 U+FE0F	1f646-1f3fc-200d-2642-fe0f.png	man gesturing OK: medium-light skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F646 U+1F3FD U+200D U+2642 U+FE0F	1f646-1f3fd-200d-2642-fe0f.png	man gesturing OK: medium skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F646 U+1F3FE U+200D U+2642 U+FE0F	1f646-1f3fe-200d-2642-fe0f.png	man gesturing OK: medium-dark skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F646 U+1F3FF U+200D U+2642 U+FE0F	1f646-1f3ff-200d-2642-fe0f.png	man gesturing OK: dark skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F646 U+1F3FB U+200D U+2640 U+FE0F	1f646-1f3fb-200d-2640-fe0f.png	woman gesturing OK: light skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F646 U+1F3FC U+200D U+2640 U+FE0F	1f646-1f3fc-200d-2640-fe0f.png	woman gesturing OK: medium-light skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F646 U+1F3FD U+200D U+2640 U+FE0F	1f646-1f3fd-200d-2640-fe0f.png	woman gesturing OK: medium skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F646 U+1F3FE U+200D U+2640 U+FE0F	1f646-1f3fe-200d-2640-fe0f.png	woman gesturing OK: medium-dark skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F646 U+1F3FF U+200D U+2640 U+FE0F	1f646-1f3ff-200d-2640-fe0f.png	woman gesturing OK: dark skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F481 U+1F3FB	1f481-1f3fb.png	person tipping hand: light skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F481 U+1F3FC	1f481-1f3fc.png	person tipping hand: medium-light skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F481 U+1F3FD	1f481-1f3fd.png	person tipping hand: medium skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F481 U+1F3FE	1f481-1f3fe.png	person tipping hand: medium-dark skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F481 U+1F3FF	1f481-1f3ff.png	person tipping hand: dark skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F481 U+1F3FB U+200D U+2642 U+FE0F	1f481-1f3fb-200d-2642-fe0f.png	man tipping hand: light skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F481 U+1F3FC U+200D U+2642 U+FE0F	1f481-1f3fc-200d-2642-fe0f.png	man tipping hand: medium-light skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F481 U+1F3FD U+200D U+2642 U+FE0F	1f481-1f3fd-200d-2642-fe0f.png	man tipping hand: medium skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F481 U+1F3FE U+200D U+2642 U+FE0F	1f481-1f3fe-200d-2642-fe0f.png	man tipping hand: medium-dark skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F481 U+1F3FF U+200D U+2642 U+FE0F	1f481-1f3ff-200d-2642-fe0f.png	man tipping hand: dark skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F481 U+1F3FB U+200D U+2640 U+FE0F	1f481-1f3fb-200d-2640-fe0f.png	woman tipping hand: light skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F481 U+1F3FC U+200D U+2640 U+FE0F	1f481-1f3fc-200d-2640-fe0f.png	woman tipping hand: medium-light skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F481 U+1F3FD U+200D U+2640 U+FE0F	1f481-1f3fd-200d-2640-fe0f.png	woman tipping hand: medium skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F481 U+1F3FE U+200D U+2640 U+FE0F	1f481-1f3fe-200d-2640-fe0f.png	woman tipping hand: medium-dark skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F481 U+1F3FF U+200D U+2640 U+FE0F	1f481-1f3ff-200d-2640-fe0f.png	woman tipping hand: dark skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64B U+1F3FB	1f64b-1f3fb.png	person raising hand: light skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64B U+1F3FC	1f64b-1f3fc.png	person raising hand: medium-light skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64B U+1F3FD	1f64b-1f3fd.png	person raising hand: medium skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64B U+1F3FE	1f64b-1f3fe.png	person raising hand: medium-dark skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64B U+1F3FF	1f64b-1f3ff.png	person raising hand: dark skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64B U+1F3FB U+200D U+2642 U+FE0F	1f64b-1f3fb-200d-2642-fe0f.png	man raising hand: light skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64B U+1F3FC U+200D U+2642 U+FE0F	1f64b-1f3fc-200d-2642-fe0f.png	man raising hand: medium-light skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64B U+1F3FD U+200D U+2642 U+FE0F	1f64b-1f3fd-200d-2642-fe0f.png	man raising hand: medium skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64B U+1F3FE U+200D U+2642 U+FE0F	1f64b-1f3fe-200d-2642-fe0f.png	man raising hand: medium-dark skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64B U+1F3FF U+200D U+2642 U+FE0F	1f64b-1f3ff-200d-2642-fe0f.png	man raising hand: dark skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64B U+1F3FB U+200D U+2640 U+FE0F	1f64b-1f3fb-200d-2640-fe0f.png	woman raising hand: light skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64B U+1F3FC U+200D U+2640 U+FE0F	1f64b-1f3fc-200d-2640-fe0f.png	woman raising hand: medium-light skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64B U+1F3FD U+200D U+2640 U+FE0F	1f64b-1f3fd-200d-2640-fe0f.png	woman raising hand: medium skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64B U+1F3FE U+200D U+2640 U+FE0F	1f64b-1f3fe-200d-2640-fe0f.png	woman raising hand: medium-dark skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F64B U+1F3FF U+200D U+2640 U+FE0F	1f64b-1f3ff-200d-2640-fe0f.png	woman raising hand: dark skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F9CF U+1F3FB	1f9cf-1f3fb.png	deaf person: light skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F9CF U+1F3FC	1f9cf-1f3fc.png	deaf person: medium-light skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F9CF U+1F3FD	1f9cf-1f3fd.png	deaf person: medium skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F9CF U+1F3FE	1f9cf-1f3fe.png	deaf person: medium-dark skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F9CF U+1F3FF	1f9cf-1f3ff.png	deaf person: dark skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F9CF U+1F3FB U+200D U+2642 U+FE0F	1f9cf-1f3fb-200d-2642-fe0f.png	deaf man: light skin tone	person-gesture	 	appl,goog,fb,twtr,joy,sams
 	people/body	 	 	U+1F9CF U+1F3FC U+200D U+2642 U+FE0F	1f9cf-1f3fc-200d-2642-fe0f.png	deaf man: medium-light skin tone	person-gesture	 	appl,goog,fb,twtr,joy,sams
 	people/body	 	 	U+1F9CF U+1F3FD U+200D U+2642 U+FE0F	1f9cf-1f3fd-200d-2642-fe0f.png	deaf man: medium skin tone	person-gesture	 	appl,goog,fb,twtr,joy,sams
 	people/body	 	 	U+1F9CF U+1F3FE U+200D U+2642 U+FE0F	1f9cf-1f3fe-200d-2642-fe0f.png	deaf man: medium-dark skin tone	person-gesture	 	appl,goog,fb,twtr,joy,sams
 	people/body	 	 	U+1F9CF U+1F3FF U+200D U+2642 U+FE0F	1f9cf-1f3ff-200d-2642-fe0f.png	deaf man: dark skin tone	person-gesture	 	appl,goog,fb,twtr,joy,sams
 	people/body	 	 	U+1F9CF U+1F3FB U+200D U+2640 U+FE0F	1f9cf-1f3fb-200d-2640-fe0f.png	deaf woman: light skin tone	person-gesture	 	appl,goog,fb,twtr,joy,sams
 	people/body	 	 	U+1F9CF U+1F3FC U+200D U+2640 U+FE0F	1f9cf-1f3fc-200d-2640-fe0f.png	deaf woman: medium-light skin tone	person-gesture	 	appl,goog,fb,twtr,joy,sams
 	people/body	 	 	U+1F9CF U+1F3FD U+200D U+2640 U+FE0F	1f9cf-1f3fd-200d-2640-fe0f.png	deaf woman: medium skin tone	person-gesture	 	appl,goog,fb,twtr,joy,sams
 	people/body	 	 	U+1F9CF U+1F3FE U+200D U+2640 U+FE0F	1f9cf-1f3fe-200d-2640-fe0f.png	deaf woman: medium-dark skin tone	person-gesture	 	appl,goog,fb,twtr,joy,sams
 	people/body	 	 	U+1F9CF U+1F3FF U+200D U+2640 U+FE0F	1f9cf-1f3ff-200d-2640-fe0f.png	deaf woman: dark skin tone	person-gesture	 	appl,goog,fb,twtr,joy,sams
 	people/body	 	 	U+1F647 U+1F3FB	1f647-1f3fb.png	person bowing: light skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F647 U+1F3FC	1f647-1f3fc.png	person bowing: medium-light skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F647 U+1F3FD	1f647-1f3fd.png	person bowing: medium skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F647 U+1F3FE	1f647-1f3fe.png	person bowing: medium-dark skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F647 U+1F3FF	1f647-1f3ff.png	person bowing: dark skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F647 U+1F3FB U+200D U+2642 U+FE0F	1f647-1f3fb-200d-2642-fe0f.png	man bowing: light skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F647 U+1F3FC U+200D U+2642 U+FE0F	1f647-1f3fc-200d-2642-fe0f.png	man bowing: medium-light skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
 	people/body	 	 	U+1F647 U+1F3FD U+200D U+2642 U+FE0F	1f647-1f3fd-200d-2642-fe0f.png	man bowing: medium skin tone	person-gesture	 	appl,goog,fb,wind,twtr,joy,sams
